"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"236","@UnitedAirlines , at least feed flight 2068 out of Medford.  They've missed connecting flights and been there since 5am",FALSE,0,"UnitedAirlines",2017-12-14 16:57:37,FALSE,NA,"941351481550057472","25166595","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BetsyPena13",0,FALSE,FALSE,NA,NA
"237","Cash Me Outside to United Airlines Memes: Here are the top searched memes on Google in 2017 https://t.co/UnoMjtMcnB https://t.co/mrmRBH62sl",FALSE,3,NA,2017-12-14 16:49:33,TRUE,NA,"941349451951587328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BGRIndia",3,FALSE,FALSE,NA,NA
"238","Thanks United!  #unitedAIRLINES! https://t.co/9P2oOrlczY",FALSE,6,NA,2017-12-14 16:42:52,FALSE,NA,"941347772195885056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DRobLewis",0,FALSE,FALSE,NA,NA
"239","RT @Peter4travel: #UnitedAirlines spreading wings to #Tahiti https://t.co/m78SdACYRC via @TravelMole",FALSE,0,NA,2017-12-14 16:39:49,FALSE,NA,"941347003413483521",NA,"<a href=""http://www.tahitiste.com"" rel=""nofollow"">BotTahiti</a>","TahitiRetweet",1,TRUE,FALSE,NA,NA
"240","I am so grateful for my military discount lol!! #chickfila #dicks #kirklands #unitedairlines 3 bags free ",FALSE,0,NA,2017-12-14 16:08:58,FALSE,NA,"941339238158753792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SashaSashyRN",0,FALSE,FALSE,NA,NA
"241","@UnitedAirlines has lost its way.  The envy of the world 2 decades ago is lost.   Poorest CS in industry",FALSE,0,"UnitedAirlines",2017-12-14 16:03:58,FALSE,NA,"941337979510964224","25166595","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","717flyer",0,FALSE,FALSE,NA,NA
"242","Sydney? @unitedairlines is looking for you to celebrate its newest route to #Australia ... https://t.co/8f3CDP8R59 https://t.co/UIEjCDnBFI",FALSE,2,NA,2017-12-14 15:50:10,FALSE,NA,"941334507889790976",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BizTravelerNA",0,FALSE,FALSE,NA,NA
"243","RT @LondonKeyes: @jakew1967 @UnitedAirlines Terrible staff! I will never fly them again! Will post the voice recording from the @united sta",FALSE,0,NA,2017-12-14 15:48:04,FALSE,NA,"941333977801134080",NA,"<a href=""http://www.google.com"" rel=""nofollow"">lucieintApplicationABC1</a>","lucieint",3,TRUE,FALSE,NA,NA
"244","#UnitedAirlines spreading wings to #Tahiti https://t.co/m78SdACYRC via @TravelMole",FALSE,0,NA,2017-12-14 15:41:20,FALSE,NA,"941332283348283392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Peter4travel",1,FALSE,FALSE,NA,NA
"245","Early morning @united departure to @Dulles_Airport from @HeathrowAirport ready for push back #heathrowairport https://t.co/HE9XDIwTrC",FALSE,2,NA,2017-12-14 15:36:41,TRUE,NA,"941331115155083264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rogerslaytor45",0,FALSE,FALSE,NA,NA
"246","Leg 2 of the journey home! I more to go! #homebound #holidaytravel #unitedairlines https://t.co/AfH7Latx0W",FALSE,0,NA,2017-12-14 15:32:39,FALSE,NA,"941330098778755074",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DebaetsJourney",0,FALSE,FALSE,NA,NA
"247","@united #UA1040 830am flight, now 1006am and we r #23 for takeoff #boo #getyourstuffstraight #unfriendlyskies https://t.co/EzelHNBxkv",FALSE,0,"united",2017-12-14 15:08:15,TRUE,NA,"941323959911550976","260907612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sbpwjm",0,FALSE,FALSE,NA,NA
"248","Thanks to @UnitedAirlines for leaving my luggage back on their self-proclaimed ""weight-managed"" trip.",FALSE,0,NA,2017-12-14 14:53:16,FALSE,NA,"941320189790113792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bfuentes16",0,FALSE,FALSE,NA,NA
"249","RT @mrchrisjohn: #unitedAIRLINES security staff training video https://t.co/Bo0fsMHEmQ",FALSE,0,NA,2017-12-14 14:44:40,FALSE,NA,"941318025931784193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Benjy2Cooke",997,TRUE,FALSE,NA,NA
"250","Regranned from leophotocr  -  *LATEST ADDED*

#Boeing #737800 #738 #MROC #SJO #UnitedAirlines https://t.co/eqcrtsrfs6",FALSE,0,NA,2017-12-14 14:32:49,FALSE,NA,"941315041449558016",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wicky_Kenang",0,FALSE,FALSE,NA,NA
"251","RT @LondonKeyes: @jakew1967 @UnitedAirlines Terrible staff! I will never fly them again! Will post the voice recording from the @united sta",FALSE,0,NA,2017-12-14 13:35:03,FALSE,NA,"941300505195753472",NA,"<a href=""http://www.google.com"" rel=""nofollow"">vladiastandsApplicationABC1</a>","vladiastands",3,TRUE,FALSE,NA,NA
"252","So, @Google has ranked the top #Meme searches for the year of 2017. Which on of these fives you think was the best? https://t.co/dU4cgS8AuX",FALSE,0,NA,2017-12-14 12:20:22,TRUE,NA,"941281708841816065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pyrosaxplayer",0,FALSE,FALSE,NA,NA
"253","RT @ToddOwens_QLGC: Just finished favorite trip of the year. The last one. Big thanks to @United Pilots and Flight Attendants for the 1000'",FALSE,0,NA,2017-12-14 11:58:21,FALSE,NA,"941276169843986433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PunitedSl",2,TRUE,FALSE,NA,NA
"254","RT @UnitedFlyerHD: United B757-200 (N12125) with scimitar winglets rolling on Houston IAH 33L
#avgeek #boeing #boeing757 #UnitedAirlines ht",FALSE,0,NA,2017-12-14 10:34:31,FALSE,NA,"941255073367240705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Retwee1Aviation",10,TRUE,FALSE,NA,NA
"255","#UnitedAirlines names Kate Gebo Executive Vice President Human Resources and Labor Relations",FALSE,0,NA,2017-12-14 07:15:11,FALSE,NA,"941204909008896000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AirTravellerorg",0,FALSE,FALSE,NA,NA
"256","Thank you @UnitedAirlines for the worst flight experience ever!",FALSE,0,NA,2017-12-14 06:16:31,FALSE,NA,"941190143003766785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jamie_Stricklan",0,FALSE,FALSE,NA,NA
"257","RT @sfogm9: United plans nonstop flights from SFO to Tahiti next year https://t.co/SKpXI9jcTC #UnitedAirlines #Tahiti",FALSE,0,NA,2017-12-14 05:39:37,FALSE,NA,"941180855933956096",NA,"<a href=""http://www.tahitiste.com"" rel=""nofollow"">BotTahiti</a>","TahitiRetweet",1,TRUE,FALSE,NA,NA
"258","United plans nonstop flights from SFO to Tahiti next year https://t.co/SKpXI9jcTC #UnitedAirlines #Tahiti",FALSE,0,NA,2017-12-14 05:27:01,FALSE,NA,"941177685295865856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sfogm9",1,FALSE,FALSE,NA,NA
"259","RT @eschaz12: Petition #UnitedAirlines Free Airline Pass to Dogs Rescued From Dog Meat Trade #SouthKorea https://t.co/GHNEHgdCCY",FALSE,0,NA,2017-12-14 05:22:18,FALSE,NA,"941176500791009280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jodieasher",8,TRUE,FALSE,NA,NA
"260","#unitedairlines I have just been treated with such hostility by a United ticket agent. He was antagonistic, hostile https://t.co/GcAaZObleE",FALSE,2,NA,2017-12-14 04:32:47,TRUE,NA,"941164038226108416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lizandrosiebff",0,FALSE,FALSE,NA,NA
"261","#unitedairlines is the worst",FALSE,1,NA,2017-12-14 04:16:02,FALSE,NA,"941159821562208256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neptunegator",0,FALSE,FALSE,NA,NA
"262","@Unitedairlines  #Tahiti #transport #avion #tourisme United Airlines Will Be First U.S. Carrier Since Pan Am To Fl https://t.co/4CYIp2p7By",FALSE,0,"UnitedAirlines",2017-12-14 01:54:16,TRUE,NA,"941124147324731393","25166595","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ACPophillat",0,FALSE,FALSE,NA,NA
"263","RT @LondonKeyes: @MichaelSrTweets @UnitedAirlines Seriously @United ",FALSE,0,NA,2017-12-14 01:03:05,FALSE,NA,"941111264394338304",NA,"<a href=""http://www.google.com"" rel=""nofollow"">lucieintApplicationABC1</a>","lucieint",2,TRUE,FALSE,NA,NA
"264","#sunset at 35,000 #unitedairlines #sunsets #iphone7plus  rizz_the_1 https://t.co/r3AV6glhkQ",FALSE,0,NA,2017-12-14 00:58:57,FALSE,NA,"941110223846158341",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DavidEricweddin",0,FALSE,FALSE,NA,NA
"265","RT @UditSheth: #GujaratModel of success being followed by #unitedairlines - #dhokla is the on air mid-flight snack #flights #longhauls #USA",FALSE,0,NA,2017-12-13 23:55:40,FALSE,NA,"941094302188318720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LetsTalkAmdavad",3,TRUE,FALSE,NA,NA
"266","Call me crazy, but perhaps if airlines didn't charge a fee for your very first checked bag, fewer folks would have https://t.co/nOAYWWAUel",FALSE,1,NA,2017-12-13 23:51:32,TRUE,NA,"941093261057327108",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ameenatutu",0,FALSE,FALSE,NA,NA
"267","#unitedairlines  the worst",FALSE,0,NA,2017-12-13 23:34:23,FALSE,NA,"941088945269592064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeffreyDJacobs",0,FALSE,FALSE,NA,NA
"268","#UnitedAirlines announced a new $3 billion buyback program last week. Too bad its free cash flow is drying up! https://t.co/2ljUS3VTgk",FALSE,1,NA,2017-12-13 22:49:12,TRUE,NA,"941077575065096192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdamLLW",0,FALSE,FALSE,NA,NA
"269","RT @SpeakerWorld: Biggest stories of 2017: United Airlines https://t.co/KQd97HbOWH @profhamel comments on United Airlines and their leaders",FALSE,0,NA,2017-12-13 22:47:17,FALSE,NA,"941077090505576449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sedglemacca1977",1,TRUE,FALSE,NA,NA
"270","RT @motivation0907: #unitedairlines You could have bought this guy his own jet for less than what you are going to pay him in his lawsuit #",FALSE,0,NA,2017-12-13 22:15:22,FALSE,NA,"941069058727993344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raireclyme1974",1218,TRUE,FALSE,NA,NA
"271","United Airlines Adds Tahiti Route https://t.co/LwIG4lVNUe #TravelRoutes #UnitedAirlines",FALSE,0,NA,2017-12-13 22:13:38,FALSE,NA,"941068622662897665",NA,"<a href=""http://www.travelindustrywire.com"" rel=""nofollow"">Travel Industry News</a>","1TravelNews",0,FALSE,FALSE,NA,NA
"272","Live and Let's Fly  

https://t.co/oNZZqY9E3U

#livelife #lovelife #stampitout #sexualharassment https://t.co/VjgIzv11ur",FALSE,5,NA,2017-12-13 22:08:09,TRUE,NA,"941067244464934913",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","JonnyPilot",1,FALSE,FALSE,NA,NA
"273","RT @StephanieSFOSIS: Let the warm ups begin! Round 2 SFO vs EWR! #UnitedAirlines #UnitedSoccer2017 #whyiloveAO #TeamSFO @weareunited #being",FALSE,0,NA,2017-12-13 22:00:56,FALSE,NA,"941065428608126976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vegasgirl21",2,TRUE,FALSE,NA,NA
"274","So since it's now 3.57 and we're at the gate, I guess a that 4.00 delayed departure time was just another random li https://t.co/A6nOuNYJxM",FALSE,0,NA,2017-12-13 21:58:24,TRUE,NA,"941064789018796032",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","nigelcameron",0,FALSE,FALSE,NA,NA
"275","Hey @UnitedAirlines - sitting on the plane at the gate for an hour and just announced 30 more minutes.  How about running the beverage cart?",FALSE,0,NA,2017-12-13 21:51:31,FALSE,NA,"941063054762102785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","larryinvienna",0,FALSE,FALSE,NA,NA
"276","@Delta is going onto my no-fly list right alongside @UnitedAirlines ... Why is it that I'm ALWAYS delayed when I fl https://t.co/1kOBFj8rol",FALSE,0,"Delta",2017-12-13 21:01:18,TRUE,NA,"941050420839047169","5920532","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreshEggsDaily",0,FALSE,FALSE,NA,NA
"277","@LAMCF8 @DaelmansStroop @UnitedAirlines We are a delicious #Dutch treat that we recommend warming up over your hot https://t.co/kx1Wdg7wSp",FALSE,1,"LAMCF8",2017-12-13 20:59:26,TRUE,"940315843765981184","941049948887486466","318721884","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaelmansUS",0,FALSE,FALSE,NA,NA
"278","@vicki_sf @AmericanAir Nice to hear. Hoping for a positive outcome after flight issues on @unitedairlines",FALSE,1,"vicki_sf",2017-12-13 20:41:18,FALSE,"940619206864891904","941045384448704512","21412129","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","njsafe",0,FALSE,FALSE,NA,NA
"279","United flight to Denver originally delayed 45mins - now its 3 hrs 15 mins.  Sheesh #UnitedAirlines - is it that ha https://t.co/NdmV3yEcCe",FALSE,0,NA,2017-12-13 20:34:57,TRUE,NA,"941043789816147968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vee_Ninja",0,FALSE,FALSE,NA,NA
"280","RT @Kalin_Kipling: United plans nonstop flights from SFO to Tahiti next year https://t.co/1kp5Pn8RBZ #UnitedAirlines #flights #tahiti #SanF",FALSE,0,NA,2017-12-13 20:01:50,FALSE,NA,"941035452009660416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sacbee_news",1,TRUE,FALSE,NA,NA
"281","United plans nonstop flights from SFO to Tahiti next year https://t.co/1kp5Pn8RBZ #UnitedAirlines #flights #tahiti #SanFrancisco #SFO",FALSE,1,NA,2017-12-13 20:01:13,FALSE,NA,"941035297097236480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kalin_Kipling",1,FALSE,FALSE,NA,NA
"282","RT @UnitedFlyerHD: United B757-200 (N12125) with scimitar winglets rolling on Houston IAH 33L
#avgeek #boeing #boeing757 #UnitedAirlines ht",FALSE,0,NA,2017-12-13 19:30:33,FALSE,NA,"941027579817054209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Koploper77",10,TRUE,FALSE,NA,NA
"283","Third day in a row attempting to reach #UnitedAirlines accessibly desk. Currently on hold 30 minutes. Nobody has an https://t.co/dyfoJm3OL2",FALSE,0,NA,2017-12-13 19:23:17,TRUE,NA,"941025751419183104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StuStuStu",0,FALSE,FALSE,NA,NA
"284","@united YO. Maybe if I had over a thousand followers like Lisa you guys would give a shit and actually respond? https://t.co/qUcJcMtrCJ",FALSE,0,"united",2017-12-13 19:15:09,TRUE,NA,"941023707006406658","260907612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dani143XO",0,FALSE,FALSE,NA,NA
"285","This is amazing.  I am so happy!  12 global upgrades to use next year, Tahiti, here we come....again! #United https://t.co/J8Smj3GP3O",FALSE,0,NA,2017-12-13 18:59:51,TRUE,NA,"941019854852718593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danimal376",0,FALSE,FALSE,NA,NA
"286","RT @UnitedFlyerHD: United B757-200 (N14107) with a close view of the scimitar winglets as it lines up on Houston IAH 33L
#avgeek #boeing #b",FALSE,0,NA,2017-12-13 18:59:43,FALSE,NA,"941019821105348608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlaxenAzure",27,TRUE,FALSE,NA,NA
"287","@united YESSSSSSSSSSSSSSSSSSSSSSSSSSS!  I don't know how today can get any better, this is amazing!  #ThankYou https://t.co/VmfWBko1Bn",FALSE,0,"united",2017-12-13 18:53:36,TRUE,"940974615756554246","941018282563289088","260907612","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danimal376",0,FALSE,FALSE,NA,NA
"288","RT @ARIELnolastname: First US carrier since Pan Am to fly non-stop to Tahiti...its Lit.  #unitedairlines #Tahiti #paradise",FALSE,0,NA,2017-12-13 18:39:43,FALSE,NA,"941014789421195265",NA,"<a href=""http://www.tahitiste.com"" rel=""nofollow"">BotTahiti</a>","TahitiRetweet",1,TRUE,FALSE,NA,NA
"289","Being nagged over and over and over about bag stowage during boarding is horrible and I'm sure largely pointless. Shut up #UnitedAirlines",FALSE,0,NA,2017-12-13 18:35:45,FALSE,NA,"941013791168499712",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","nigelcameron",0,FALSE,FALSE,NA,NA
"290","Wow - dont fly business with #UnitedAirlines.  Apparently domestic upper and business does not qualify for lounge access - how poor!",FALSE,0,NA,2017-12-13 18:25:37,FALSE,NA,"941011240045834240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Engagepay",0,FALSE,FALSE,NA,NA
"291","First US carrier since Pan Am to fly non-stop to Tahiti...its Lit.  #unitedairlines #Tahiti #paradise",FALSE,0,NA,2017-12-13 18:15:36,FALSE,NA,"941008719487389697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ARIELnolastname",1,FALSE,FALSE,NA,NA
"292","RT @AndrewJLowry: Empty seat beside me on my flight. Bloody luxury (actually nice) @UnitedAirlines #UA1862 #businesstravel #flythefriendlys",FALSE,0,NA,2017-12-13 18:10:52,FALSE,NA,"941007527428452353",NA,"<a href=""https://sukeshtravel.com"" rel=""nofollow"">TravelSukesh</a>","sukeshetty",1,TRUE,FALSE,NA,NA
"293","Empty seat beside me on my flight. Bloody luxury (actually nice) @UnitedAirlines #UA1862 #businesstravel #flythefriendlyskies #personalspace",FALSE,0,NA,2017-12-13 18:10:14,FALSE,NA,"941007368107778049",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","AndrewJLowry",1,FALSE,FALSE,NA,NA
"294","United Airlines Announces Service Between San Francisco and Pape'ete,Tahiti #UnitedAirlines https://t.co/wg417AdLJ1 https://t.co/f8A9IPOxaO",FALSE,2,NA,2017-12-13 18:06:22,FALSE,NA,"941006394580520961",NA,"<a href=""http://aviationtribune.com"" rel=""nofollow"">Avtribuneautopub</a>","AviationTribune",0,FALSE,FALSE,NA,NA
"295","RT @drea_xox: @United Why are you trying to capitalize on the #ThomasFire? $492 to change my ticket is outrageous. A monstrous wildfire is",FALSE,0,NA,2017-12-13 16:36:59,FALSE,NA,"940983901098532865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hobbyath",24,TRUE,FALSE,NA,NA
"296","RT @UnitedFlyerHD: United B757-200 (N14107) with a close view of the scimitar winglets as it lines up on Houston IAH 33L
#avgeek #boeing #b",FALSE,0,NA,2017-12-13 16:14:44,FALSE,NA,"940978304521330688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","commonsence1822",27,TRUE,FALSE,NA,NA
"297","2017: #Trump, Woman's March, #Protests, #TheWall, #TravelBan, Ariana Grande Concert, #UnitedAirlines, https://t.co/fYd1vfZnwz",FALSE,6,NA,2017-12-13 16:09:20,TRUE,NA,"940976941540216832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Prabhleen_Saini",1,FALSE,FALSE,NA,NA
"298","#SIU #Aviation #Alumni #jobs
#AirEvac Lifeteam
 #ColumbiaHelicopters
 #PJ Helicopters
 #Hendrickson Flying Service https://t.co/O3PLXUiy2G",FALSE,0,NA,2017-12-13 16:05:19,TRUE,NA,"940975932873076738",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SIU_AVT",0,FALSE,FALSE,NA,NA
"299","@chefkelcheung @AmericanAir Hi there. This is #UnitedAirlines. Hold my beer.",FALSE,0,"chefkelcheung",2017-12-13 15:58:52,FALSE,"940970353668407296","940974308171464706","970016257","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bHAvInSOdhA",0,FALSE,FALSE,NA,NA
"300","RT @UnitedFlyerHD: United B757-200 (N14107) with a close view of the scimitar winglets as it lines up on Houston IAH 33L
#avgeek #boeing #b",FALSE,0,NA,2017-12-13 15:58:50,FALSE,NA,"940974300021997569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IffanFikri",27,TRUE,FALSE,NA,NA
"301","RT @UnitedFlyerHD: United B757-200 (N14107) with a close view of the scimitar winglets as it lines up on Houston IAH 33L
#avgeek #boeing #b",FALSE,0,NA,2017-12-13 15:22:49,FALSE,NA,"940965236978438148",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aviation4_Life",27,TRUE,FALSE,NA,NA
"302","Biggest stories of 2017: United Airlines https://t.co/KQd97HbOWH @profhamel comments on United Airlines and their l https://t.co/vD7kltcl9T",FALSE,1,NA,2017-12-13 14:03:05,TRUE,NA,"940945172208193543",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SpeakerWorld",1,FALSE,FALSE,NA,NA
"303","Note from the captain is a nice touch #unitedAIRLINES #staralliance https://t.co/6PjwqSFhw8",FALSE,0,NA,2017-12-13 13:38:11,FALSE,NA,"940938905221820416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AllanRais1",0,FALSE,FALSE,NA,NA
"304","I think airlines should give a $5 credit if you check your bags and charge $10 to carry on. The boarding process ta https://t.co/qoFOczTqAc",FALSE,0,NA,2017-12-13 12:47:54,TRUE,NA,"940926250511683584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BobbyGDST",1,FALSE,FALSE,NA,NA
"305","RT @UditSheth: #GujaratModel of success being followed by #unitedairlines - #dhokla is the on air mid-flight snack #flights #longhauls #USA",FALSE,0,NA,2017-12-13 11:17:35,FALSE,NA,"940903521343250433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nirmalp19",3,TRUE,FALSE,NA,NA
"306","RT @UditSheth: #GujaratModel of success being followed by #unitedairlines - #dhokla is the on air mid-flight snack #flights #longhauls #USA",FALSE,0,NA,2017-12-13 11:01:53,FALSE,NA,"940899572112531456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahmedabadsports",3,TRUE,FALSE,NA,NA
"307","Travel sneakers on and ready to fly!  Asia bound! Stay tuned... #3seams #travel #cambodiabound #herewego https://t.co/qKx5wFPolC",FALSE,2,NA,2017-12-13 10:37:38,TRUE,NA,"940893469530378240",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","3seams",0,FALSE,FALSE,NA,NA
"308","RT @UnitedFlyerHD: United B757-200 (N12125) with scimitar winglets rolling on Houston IAH 33L
#avgeek #boeing #boeing757 #UnitedAirlines ht",FALSE,0,NA,2017-12-13 09:43:51,FALSE,NA,"940879933873819649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","84WH_Aviation",10,TRUE,FALSE,NA,NA
"309","RT @UnitedFlyerHD: United B757-200 (N12125) with scimitar winglets rolling on Houston IAH 33L
#avgeek #boeing #boeing757 #UnitedAirlines ht",FALSE,0,NA,2017-12-13 09:41:20,FALSE,NA,"940879301628563457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Osoo89",10,TRUE,FALSE,NA,NA
"310","#GujaratModel of success being followed by #unitedairlines - #dhokla is the on air mid-flight snack #flights https://t.co/11i878CjNr",FALSE,3,NA,2017-12-13 09:25:39,TRUE,NA,"940875352460746752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UditSheth",3,FALSE,FALSE,NA,NA
"311","Goodbye London, see you in a few weeks. 

#Aloha 
#UnitedAirlines https://t.co/ILFv1ZewFo",FALSE,2,NA,2017-12-13 09:02:32,FALSE,NA,"940869533958594561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sedorkable",0,FALSE,FALSE,NA,NA
"312","@McFaul @UnitedAirlines and @lufthansa each charged me over $100 to take my cat when I moved. Should have taken him as a service animal.",FALSE,0,"McFaul",2017-12-13 07:22:26,FALSE,"940682939469250560","940844343241428994","454099919","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AWildPossum",0,FALSE,FALSE,NA,NA
"313","RT @ColleenDFitz: Shout out to @united employee Ferrell (Gate Agent &gt; ORD &gt; Gate F9 &gt; UA5466) for reminding everyone that kindness doesnt",FALSE,0,NA,2017-12-13 07:06:40,FALSE,NA,"940840375622742016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cheryl_Searle",1,TRUE,FALSE,NA,NA
"314","RT @ToddOwens_QLGC: Just finished favorite trip of the year. The last one. Big thanks to @United Pilots and Flight Attendants for the 1000'",FALSE,0,NA,2017-12-13 06:58:49,FALSE,NA,"940838402529820673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cheryl_Searle",2,TRUE,FALSE,NA,NA
"315","Shout out to @united employee Ferrell (Gate Agent &gt; ORD &gt; Gate F9 &gt; UA5466) for reminding everyone that kindness do https://t.co/TCcwYFDnhu",FALSE,18,NA,2017-12-13 05:37:59,TRUE,NA,"940818059689910274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColleenDFitz",1,FALSE,FALSE,NA,NA
"316","#UnitedAirlines names Kate Gebo Executive Vice President Human Resources and Labor Relations",FALSE,0,NA,2017-12-13 05:21:02,FALSE,NA,"940813794296696833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AirTravellerorg",0,FALSE,FALSE,NA,NA
"317","@United thanks for the great #CustomerService. Traveling is stressful enough without worrying about leaving your ki https://t.co/Y32dlrcU2V",FALSE,1,"united",2017-12-13 04:35:16,TRUE,NA,"940802275882225664","260907612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RA_Ocho",0,FALSE,FALSE,NA,NA
